ID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,nufnu_5keV(erg.s-1.cm-2),nufnu_error_5keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2)
147,02:41:18.992,-00:57:24.818,3e+20,0.8,-999/-999,1.2545100000000001e-14,2.91783e-15,5.53302e-15,2.4536e-15,-999.0,2.64135e-15,2.05447e-15,-999.0,2.8021600000000002e-14,8.1925e-15,-999.0
148,02:41:08.163,-00:49:04.226,3.01e+20,0.8,-999/-999,5.98043e-15,2.1506799999999997e-15,3.22592e-15,2.08765e-15,-999.0,4.61738e-15,2.98813e-15,-999.0,6.9959599999999994e-15,4.5274299999999995e-15,-999.0
149,02:41:19.509,-00:55:15.854,3e+20,0.8,-999/-999,7.17018e-15,2.3035499999999997e-15,6.625709999999999e-15,2.94035e-15,-999.0,7.12091e-15,3.64938e-15,-999.0,8.386530000000001e-15,-8.07392e-12,5.08528e-11
150,02:40:10.428,-00:47:40.768,3.04e+20,1.8780000000000001,+0.22/-0.17,1.59493e-14,1.21072e-15,8.64213e-14,9.304000000000001e-15,-999.0,7.98974e-14,9.38189e-15,-999.0,1.71109e-14,4.6041899999999996e-15,-999.0
151,02:41:15.705,-00:50:34.959,3.01e+20,0.8,-999/-999,7.3584e-15,2.45792e-15,5.95229e-15,2.87301e-15,-999.0,7.21065e-15,-5.68457e-12,3.92014e-11,1.2908600000000002e-14,6.23061e-15,-999.0
152,02:41:24.860,-00:57:56.637,3e+20,0.499,+0.39/-0.26,2.58616e-14,5.14993e-15,9.76458e-15,3.18046e-15,-999.0,1.14679e-14,4.29955e-15,-999.0,2.4378099999999997e-14,7.94028e-15,-999.0
153,02:39:52.123,-00:50:58.773,3.07e+20,0.716,+0.21/-0.17,5.95805e-14,6.7040999999999994e-15,3.4028699999999995e-14,6.00102e-15,-999.0,3.72757e-14,7.58058e-15,-999.0,5.730399999999999e-14,1.1653700000000001e-14,-999.0
154,02:40:53.162,-00:41:07.259,3.02e+20,0.158,+0.09/-0.08,6.831180000000001e-13,3.5394699999999994e-14,2.66836e-14,5.8751e-15,-999.0,3.7199499999999997e-13,2.86694e-14,-999.0,6.20921e-13,4.7854000000000005e-14,-999.0
155,02:41:14.412,-00:41:47.939,3.01e+20,0.8,-999/-999,8.65034e-12,9.52444e-14,8.61405e-12,1.21407e-13,-999.0,7.705110000000001e-12,1.37027e-13,-999.0,1.4283e-11,-3.33844e-10,1.37009e-11
156,02:41:13.030,-00:41:37.781,3.01e+20,0.8,-999/-999,4.9066199999999995e-12,7.373760000000001e-14,5.4105e-12,9.864160000000001e-14,-999.0,3.6142199999999995e-12,9.52289e-14,-999.0,8.10087e-12,-2.58441e-10,1.61802e-11
177,23:51:56.127,-01:09:14.155,3.6e+20,0.9,+0.04/-0.05,3.41491e-12,8.89655e-14,2.5619999999999998e-12,1.08447e-13,-999.0,3.16874e-12,1.38544e-13,-999.0,3.34794e-12,1.75481e-13,-999.0
178,23:51:43.993,-01:07:01.518,3.49e+20,0.703,+0.47/-0.29,8.255e-14,1.7706999999999998e-14,3.6204199999999995e-14,1.41762e-14,-999.0,6.46502e-14,2.24671e-14,-999.0,7.9326e-14,3.10611e-14,-999.0
179,23:51:34.943,-01:11:34.608,3.63e+20,0.8,-999/-999,2.12348e-14,9.25297e-15,1.7634e-14,1.13209e-14,-999.0,1.8659799999999998e-14,-2.11217e-11,3.94913e-11,3.6514e-14,2.34417e-14,-999.0
180,23:52:16.754,-01:00:49.044,3.42e+20,0.8,-999/-999,2.72718e-14,1.0591e-14,1.12274e-14,8.401299999999999e-15,-999.0,3.1296499999999996e-14,1.6572299999999998e-14,-999.0,2.3611900000000002e-14,1.76685e-14,-999.0
181,23:51:28.239,-01:11:17.579,3.62e+20,0.8,-999/-999,3.99319e-14,1.25424e-14,1.65817e-14,-2.08072e-11,4.29838e-11,6.8475e-14,2.4236799999999998e-14,-999.0,3.43608e-14,2.11862e-14,-999.0
182,23:51:57.336,-00:58:32.511,3.41e+20,0.632,+0.37/-0.25,6.67091e-14,1.8149500000000002e-14,3.65837e-14,1.59649e-14,-999.0,9.38926e-14,-3.4018e-11,3.42244e-11,1.11185e-13,3.9688699999999993e-14,-999.0
1852,21:30:24.529,-00:13:53.464,3.54e+20,0.8029999999999999,+0.20/-0.16,1.1928900000000002e-13,1.27715e-14,7.25578e-14,1.28828e-14,-999.0,9.695239999999999e-14,1.7475799999999997e-14,-999.0,1.15831e-13,2.33387e-14,-999.0
184,21:31:09.128,-00:24:41.565,3.52e+20,0.8,-999/-999,6.30509e-14,2.3439e-14,1.0426400000000001e-13,3.8760000000000003e-14,-999.0,6.41697e-14,-5.36119e-11,4.73131e-11,4.8359e-14,-8.08051e-11,7.13113e-11
185,21:31:20.932,-00:12:36.793,3.52e+20,0.8,-999/-999,2.3423400000000004e-13,4.6878e-14,3.87342e-13,7.752000000000001e-14,-999.0,2.3846199999999997e-13,-1.0726000000000001e-10,4.73488e-11,1.79681e-13,-1.6166399999999997e-10,7.13653e-11
1853,21:30:22.720,-00:25:52.419,3.54e+20,0.72,+0.11/-0.10,3.42741e-13,2.25602e-14,1.67445e-13,1.9257599999999998e-14,-999.0,2.58753e-13,2.7554400000000003e-14,-999.0,3.29617e-13,3.9593699999999995e-14,-999.0
187,21:31:10.751,-00:35:29.247,3.57e+20,1.5630000000000002,+0.19/-0.15,1.20015e-12,9.28074e-14,4.65199e-12,4.53961e-13,-999.0,1.96277e-12,3.16093e-13,-999.0,1.24895e-12,2.8173400000000004e-13,-999.0
188,21:31:37.244,-00:35:05.603,3.55e+20,-0.386,+0.33/-0.23,8.30391e-12,1.85758e-12,6.21573e-13,3.18115e-13,-999.0,1.52619e-12,-1.42085e-09,5.08601e-11,8.875080000000001e-12,2.22984e-12,-999.0
206,23:56:28.804,-00:35:49.529,3.2e+20,0.8,-999/-999,7.438289999999999e-14,1.8553200000000002e-14,2.14076e-14,-3.02364e-11,5.55805e-11,1.14378e-13,3.61888e-14,-999.0,8.64797e-14,3.83228e-14,-999.0
205,23:56:04.956,-00:34:47.424,3.19e+20,0.9640000000000001,+0.32/-0.22,1.0505399999999999e-13,1.60199e-14,3.91476e-14,1.4341999999999998e-14,-999.0,1.76297e-13,3.482e-14,-999.0,1.0332899999999999e-13,3.18847e-14,-999.0
207,23:56:07.575,-00:39:56.947,3.18e+20,0.8,-999/-999,1.52857e-13,3.39922e-14,7.118099999999999e-14,2.97616e-14,-999.0,1.5117e-13,5.1507000000000003e-14,-999.0,1.52412e-13,6.372519999999999e-14,-999.0
192,23:56:13.183,-00:41:21.720,3.19e+20,0.951,+0.37/-0.25,8.65529e-14,1.50636e-14,9.378560000000001e-14,2.2254599999999998e-14,-999.0,5.779019999999999e-14,2.0110400000000003e-14,-999.0,8.489630000000001e-14,2.9543099999999997e-14,-999.0
193,23:56:48.368,-00:42:05.942,3.21e+20,0.8,-999/-999,4.40781e-14,1.3764700000000002e-14,4.79503e-14,1.83776e-14,-999.0,3.38715e-14,1.84637e-14,-999.0,3.65874e-14,-4.79367e-11,1.18669e-10
195,23:56:03.870,-00:23:53.599,3.22e+20,2.2569999999999997,+0.44/-0.26,1.41124e-14,1.4454e-15,1.6356700000000001e-13,2.45761e-14,-999.0,1.48451e-13,2.23026e-14,-999.0,1.56299e-14,7.51556e-15,-999.0
196,23:55:50.703,-00:24:44.149,3.21e+20,0.8,-999/-999,2.06316e-14,6.959699999999999e-15,1.12178e-14,6.60705e-15,-999.0,2.37803e-14,1.13785e-14,-999.0,1.19855e-14,9.70488e-15,-999.0
197,23:56:26.697,-00:23:28.275,3.23e+20,0.8,-999/-999,2.14202e-14,7.11942e-15,1.1662799999999999e-14,6.7236800000000004e-15,-999.0,2.4684400000000002e-14,1.1662799999999999e-14,-999.0,1.24387e-14,1.0158e-14,-999.0
198,23:55:35.310,-00:15:13.090,3.22e+20,0.9079999999999999,+0.14/-0.12,3.05471e-13,2.4031799999999997e-14,2.9527800000000004e-13,3.25219e-14,-999.0,2.02204e-13,3.18042e-14,-999.0,2.99501e-13,4.7107800000000006e-14,-999.0
199,23:56:19.872,-00:27:33.436,3.22e+20,0.8,-999/-999,1.68479e-14,6.65253e-15,1.09944e-14,6.8497e-15,-999.0,7.76005e-15,6.83997e-15,-999.0,2.34696e-14,1.4622e-14,-999.0
200,23:56:30.303,-00:24:51.453,3.23e+20,0.8,-999/-999,2.08166e-14,7.27419e-15,2.7198099999999998e-14,1.05405e-14,-999.0,9.59059e-15,7.55406e-15,-999.0,2.89912e-14,-2.5314e-11,7.11165e-11
201,23:55:25.098,-00:17:14.921,3.22e+20,0.21600000000000003,+0.14/-0.12,6.5535e-13,5.49432e-14,2.14652e-13,2.68535e-14,-999.0,7.259289999999999e-14,2.03201e-14,-999.0,6.004350000000001e-13,7.511589999999999e-14,-999.0
202,23:55:33.491,-00:28:11.236,3.19e+20,0.8,-999/-999,4.3431400000000004e-14,1.03555e-14,4.24855e-14,1.3131200000000002e-14,-999.0,2.00383e-14,1.06163e-14,-999.0,3.03051e-14,1.60556e-14,-999.0
203,23:55:33.444,-00:12:04.657,3.24e+20,1.119,+0.22/-0.18,1.47439e-13,1.5737299999999998e-14,8.058619999999999e-14,1.91144e-14,-999.0,3.11929e-13,4.31394e-14,-999.0,1.47439e-13,3.49712e-14,-999.0
204,23:56:16.238,-00:32:57.059,3.2e+20,0.8,-999/-999,3.8961699999999996e-14,1.1131900000000001e-14,1.8157e-14,9.63832e-15,-999.0,3.85063e-14,1.6586199999999998e-14,-999.0,3.8818800000000007e-14,2.06063e-14,-999.0
208,23:52:29.961,-00:27:01.732,3.25e+20,-0.068,+0.46/-0.29,2.28402e-13,5.13617e-14,1.0695999999999999e-14,7.93806e-15,-999.0,7.94304e-14,2.9028700000000004e-14,-999.0,2.03157e-13,6.092140000000001e-14,-999.0
209,23:53:21.578,-00:28:40.219,3.2e+20,1.0,+0.36/-0.25,1.40121e-13,2.3412e-14,1.1418800000000002e-13,3.11374e-14,-999.0,1.7161500000000002e-13,4.3806199999999995e-14,-999.0,1.3870599999999998e-13,4.779e-14,-999.0
210,02:53:29.778,-00:14:04.140,5.54e+20,0.8,-999/-999,1.00035e-14,2.99358e-15,5.54171e-15,3.0448e-15,-999.0,1.0176000000000001e-14,4.30353e-15,-999.0,7.51102e-15,4.6586700000000004e-15,-999.0
241,02:53:16.001,-00:14:26.299,5.45e+20,0.8,-999/-999,9.627679999999999e-15,2.98584e-15,5.1789499999999995e-15,3.06097e-15,-999.0,8.5027e-15,4.39416e-15,-999.0,9.41985e-15,5.5675100000000004e-15,-999.0
212,02:53:12.816,-00:16:27.079,5.44e+20,0.8,-999/-999,8.98135e-15,2.8191099999999998e-15,9.66095e-15,3.79007e-15,-999.0,3.96519e-15,2.73865e-15,-999.0,5.85968e-15,4.04713e-15,-999.0
213,02:53:34.061,-00:17:47.120,5.53e+20,0.568,+0.33/-0.23,3.3026999999999996e-14,5.5045e-15,7.69842e-15,3.0139e-15,-999.0,2.54308e-14,6.3605e-15,-999.0,3.12702e-14,8.469859999999999e-15,-999.0
214,02:53:27.109,-00:11:00.270,5.54e+20,0.8,-999/-999,8.30885e-15,2.82727e-15,4.98784e-15,2.90827e-15,-999.0,6.10706e-15,3.56086e-15,-999.0,9.015389999999999e-15,5.2566299999999996e-15,-999.0
243,02:53:14.675,-00:11:24.750,5.45e+20,0.8,-999/-999,1.0034100000000001e-14,3.15172e-15,1.49955e-15,1.64858e-15,-999.0,9.2314e-15,4.6395000000000005e-15,-999.0,1.63671e-14,7.28267e-15,-999.0
216,02:53:37.835,-00:12:06.814,5.55e+20,1.157,+0.27/-0.20,2.8627800000000005e-14,3.5721e-15,4.01994e-14,7.38124e-15,-999.0,3.47733e-14,7.15085e-15,-999.0,2.86415e-14,7.684899999999998e-15,-999.0
217,02:53:18.286,-00:20:12.323,5.44e+20,0.8,-999/-999,1.3264700000000003e-14,3.15077e-15,3.16879e-15,2.11798e-15,-999.0,1.17088e-14,4.34962e-15,-999.0,2.01924e-14,7.06624e-15,-999.0
246,02:53:01.552,-00:16:14.509,5.44e+20,0.8,-999/-999,1.8291e-14,3.8140900000000004e-15,1.38048e-14,4.38161e-15,-999.0,1.48759e-14,5.18074e-15,-999.0,1.25634e-14,5.74606e-15,-999.0
219,02:53:46.610,-00:12:12.429,5.55e+20,0.569,+0.32/-0.23,3.9101099999999996e-14,6.1611199999999994e-15,2.13118e-14,5.22055e-15,-999.0,1.40625e-14,4.8914700000000006e-15,-999.0,3.70429e-14,9.90714e-15,-999.0
220,02:53:18.791,-00:09:01.679,5.54e+20,0.8,-999/-999,2.14207e-14,3.99144e-15,2.9373200000000003e-14,6.2871899999999995e-15,-999.0,8.99196e-15,3.73901e-15,-999.0,3.3182699999999998e-15,2.82475e-15,-999.0
221,02:53:49.082,-00:16:00.590,5.55e+20,0.8,-999/-999,1.11361e-14,2.99448e-15,5.7313499999999995e-15,2.95735e-15,-999.0,8.76198e-15,4.04371e-15,-999.0,1.2933500000000001e-14,5.96888e-15,-999.0
250,02:53:41.810,-00:10:27.562,5.55e+20,0.8,-999/-999,8.24647e-15,2.82812e-15,9.901779999999999e-15,4.16744e-15,-999.0,6.06006e-15,3.68443e-15,-999.0,1.0319700000000001e-14,-9.18873e-12,5.95806e-11
225,02:52:53.924,-00:19:06.742,5.43e+20,0.736,+0.23/-0.18,5.3928e-14,6.648899999999999e-15,4.7645e-14,7.99055e-15,-999.0,1.57712e-14,5.02647e-15,-999.0,5.1888400000000004e-14,1.1273399999999999e-14,-999.0
224,02:53:13.439,-00:07:41.313,5.53e+20,0.8,-999/-999,6.99456e-15,2.4939e-15,1.7160999999999998e-15,-4.48172e-12,1.97728e-11,7.70792e-15,3.73117e-15,-999.0,1.138e-14,5.5087e-15,-999.0
226,02:52:51.108,-00:12:04.898,5.44e+20,0.8,-999/-999,7.954869999999999e-15,2.65328e-15,8.55514e-15,3.73656e-15,-999.0,1.75633e-15,1.8830100000000002e-15,-999.0,7.78585e-15,4.94691e-15,-999.0
227,02:52:50.966,-00:11:20.541,5.44e+20,0.8,-999/-999,8.27989e-15,2.8191099999999998e-15,2.96755e-15,2.26542e-15,-999.0,3.65508e-15,2.79028e-15,-999.0,1.62047e-14,7.29349e-15,-999.0
228,02:53:56.796,-00:11:23.841,5.56e+20,-0.052000000000000005,+0.26/-0.20,8.86912e-14,1.2474700000000002e-14,3.85388e-15,1.90216e-15,-999.0,3.16122e-14,7.20397e-15,-999.0,7.891130000000001e-14,1.47894e-14,-999.0
229,02:54:00.747,-00:15:33.420,5.56e+20,0.8,-999/-999,1.2535700000000002e-14,3.3281999999999995e-15,5.64542e-15,2.9981e-15,-999.0,1.0357899999999999e-14,4.35214e-15,-999.0,1.52878e-14,6.4235699999999996e-15,-999.0
230,02:53:50.018,-00:07:50.169,5.56e+20,0.8,-999/-999,1.14074e-14,3.3281999999999995e-15,2.28335e-15,1.9916399999999998e-15,-999.0,1.3962000000000001e-14,5.49975e-15,-999.0,1.23655e-14,6.18546e-15,-999.0
231,02:53:10.057,-00:05:46.567,5.54e+20,-0.19399999999999998,+0.47/-0.29,5.11844e-14,1.1205e-14,5.14106e-15,2.47149e-15,-999.0,8.9012e-15,4.27913e-15,-999.0,4.50122e-14,1.28165e-14,-999.0
232,02:53:58.475,-00:09:11.439,5.57e+20,0.8,-999/-999,1.5540700000000003e-14,3.82858e-15,1.86732e-14,5.56537e-15,-999.0,1.14117e-14,4.89544e-15,-999.0,3.03109e-14,-1.24361e-11,5.95828e-11
233,02:53:43.857,-00:05:00.872,5.56e+20,0.8,-999/-999,1.6303200000000002e-14,3.99384e-15,1.8687200000000003e-14,5.75635e-15,-999.0,6.53004e-15,3.7728299999999994e-15,-999.0,9.63806e-15,5.56854e-15,-999.0
234,02:53:37.246,-00:04:20.511,5.56e+20,0.8,-999/-999,1.0750100000000001e-14,3.3281999999999995e-15,8.60755e-15,4.06842e-15,-999.0,7.89397e-15,4.19081e-15,-999.0,7.77106e-15,5.02521e-15,-999.0
235,02:54:11.194,-00:18:44.418,5.55e+20,0.531,+0.21/-0.17,9.28839e-14,1.10275e-14,2.8289799999999997e-14,6.71568e-15,-999.0,5.6718100000000005e-14,1.07749e-14,-999.0,8.768389999999999e-14,1.6657599999999998e-14,-999.0
261,02:42:40.022,-00:23:01.415,2.92e+20,0.86,+0.07/-0.06,5.72504e-13,2.2584e-14,3.5069099999999996e-13,2.3978900000000002e-14,-999.0,5.66082e-13,3.5358e-14,-999.0,5.57251e-13,4.40074e-14,-999.0
262,02:42:35.977,-00:19:05.679,2.91e+20,0.823,+0.38/-0.25,3.87944e-14,6.97527e-15,1.4948e-14,5.63429e-15,-999.0,4.63843e-14,1.18266e-14,-999.0,3.76995e-14,1.2993200000000001e-14,-999.0
263,02:42:20.663,-00:20:57.279,2.91e+20,-0.084,+0.31/-0.22,1.16404e-13,1.91218e-14,9.34117e-15,3.80544e-15,-999.0,3.19622e-14,9.73976e-15,-999.0,1.03475e-13,2.28833e-14,-999.0
264,02:42:21.017,-00:17:49.772,2.9e+20,0.8,-999/-999,1.61916e-14,4.5912e-15,4.01188e-15,2.82162e-15,-999.0,2.60342e-14,8.913720000000001e-15,-999.0,8.77313e-15,6.17029e-15,-999.0
265,02:42:56.913,-00:20:15.976,2.92e+20,0.8,-999/-999,1.1353e-14,4.13505e-15,3.05057e-15,2.73465e-15,-999.0,2.1953499999999998e-14,8.61013e-15,-999.0,6.14357e-15,-1.45344e-11,5.92262e-11
266,02:42:52.908,-00:18:10.444,2.91e+20,0.8,-999/-999,1.7314500000000002e-14,4.89888e-15,9.297570000000001e-15,4.46629e-15,-999.0,1.33952e-14,6.4346599999999995e-15,-999.0,2.0316499999999998e-14,9.759480000000001e-15,-999.0
267,02:42:42.165,-00:28:11.649,2.93e+20,0.8,-999/-999,1.14823e-14,4.1364e-15,6.94345e-15,4.05837e-15,-999.0,9.99001e-15,5.83906e-15,-999.0,1.00994e-14,7.27542e-15,-999.0
268,02:42:56.800,-00:15:58.001,2.91e+20,0.8,-999/-999,2.33922e-14,5.66433e-15,1.2562799999999998e-14,5.31219e-15,-999.0,2.11054e-14,8.23964e-15,-999.0,2.28763e-14,1.04169e-14,-999.0
269,02:43:06.537,-00:25:30.887,2.94e+20,1.1079999999999999,+0.43/-0.28,2.4481599999999996e-14,4.54094e-15,2.92135e-14,8.086079999999999e-15,-999.0,3.00328e-14,9.54629e-15,-999.0,2.4468099999999997e-14,1.0046700000000001e-14,-999.0
270,02:43:08.128,-00:23:38.094,2.94e+20,-0.42200000000000004,+0.15/-0.13,5.75979e-13,4.5955800000000006e-14,5.9871000000000006e-15,2.92909e-15,-999.0,1.37498e-13,2.00261e-14,-999.0,4.94803e-13,5.06168e-14,-999.0
271,02:42:31.149,-00:12:24.405,2.9e+20,0.8,-999/-999,2.43028e-14,6.1216e-15,2.6072300000000002e-14,8.13712e-15,-999.0,1.25304e-14,6.76789e-15,-999.0,9.500629999999999e-15,7.1834e-15,-999.0
272,02:41:58.630,-00:18:32.252,2.9e+20,0.8,-999/-999,2.39048e-14,6.1216e-15,1.0998200000000001e-14,5.23664e-15,-999.0,7.92607e-15,5.32905e-15,-999.0,4.8101300000000004e-14,1.61667e-14,-999.0
273,02:43:15.694,-00:20:32.099,2.93e+20,0.8,-999/-999,1.05601e-14,4.2896e-15,7.29915e-15,4.40172e-15,-999.0,1.0501799999999999e-14,6.33305e-15,-999.0,5.30944e-15,5.48621e-15,-999.0
274,02:43:00.384,-00:30:29.548,2.95e+20,0.598,+0.39/-0.26,4.94092e-14,9.33749e-15,2.4549099999999998e-14,7.295999999999999e-15,-999.0,2.24528e-14,8.488429999999999e-15,-999.0,4.7016000000000005e-14,1.56266e-14,-999.0
312,02:42:40.771,-00:00:46.860,2.92e+20,1.819,+0.01/-0.01,2.0687400000000003e-12,1.33947e-14,1.35165e-11,1.0657799999999999e-13,-999.0,5.32118e-12,6.89415e-14,-999.0,2.20927e-12,4.88473e-14,-999.0
313,02:43:04.786,+00:00:03.959,2.93e+20,0.24600000000000002,+0.27/-0.20,5.74825e-14,8.24544e-15,1.1229399999999999e-14,3.2208300000000003e-15,-999.0,2.12406e-14,5.4831e-15,-999.0,5.26658e-14,1.15826e-14,-999.0
337,02:42:47.684,+00:04:57.995,2.93e+20,0.8,-999/-999,9.42486e-15,3.064e-15,6.9088700000000006e-15,3.2308900000000003e-15,-999.0,9.94026e-15,4.6485e-15,-999.0,3.0136399999999998e-15,3.19202e-15,-999.0
315,02:43:08.321,-00:01:25.925,2.94e+20,0.43700000000000006,+0.41/-0.27,2.70765e-14,5.5209200000000006e-15,8.574280000000001e-15,3.12041e-15,-999.0,1.17729e-14,4.5418e-15,-999.0,2.5276400000000002e-14,8.41369e-15,-999.0
316,02:43:00.118,-00:03:57.313,2.93e+20,1.0290000000000001,+0.48/-0.29,1.25885e-14,2.55323e-15,1.145e-14,3.76422e-15,-999.0,1.54607e-14,5.08272e-15,-999.0,1.2456999999999999e-14,5.3848999999999996e-15,-999.0
294,02:42:55.048,-00:04:30.665,2.92e+20,0.8,-999/-999,8.59784e-15,2.90985e-15,6.92796e-15,3.29985e-15,-999.0,7.480119999999999e-15,4.2499899999999995e-15,-999.0,3.78153e-15,3.6786e-15,-999.0
318,02:42:28.009,+00:04:06.241,2.91e+20,0.8,-999/-999,8.89759e-15,2.75562e-15,2.60677e-15,1.90243e-15,-999.0,3.75563e-15,2.74086e-15,-999.0,1.99339e-14,7.62005e-15,-999.0
319,02:42:52.077,-00:06:12.111,2.92e+20,0.8,-999/-999,1.21325e-14,3.063e-15,4.88931e-15,2.4680999999999996e-15,-999.0,1.17337e-14,4.5022799999999995e-15,-999.0,1.42326e-14,6.1058500000000004e-15,-999.0
320,02:42:44.442,-00:06:34.366,2.92e+20,2.089,+0.20/-0.16,1.8907400000000003e-14,1.1247999999999999e-15,1.95329e-13,1.46614e-14,-999.0,1.02552e-13,1.1007799999999999e-14,-999.0,2.07088e-14,5.2803999999999996e-15,-999.0
298,02:43:22.327,-00:02:13.521,2.96e+20,0.8,-999/-999,6.82299e-15,2.60712e-15,4.89713e-15,2.80508e-15,-999.0,3.51432e-15,2.82034e-15,-999.0,7.992480000000001e-15,5.19161e-15,-999.0
321,02:42:51.015,+00:10:09.921,2.94e+20,0.9740000000000001,+0.41/-0.27,1.7527700000000003e-14,3.2481e-15,1.43317e-14,4.31537e-15,-999.0,1.963e-14,5.9106999999999996e-15,-999.0,1.72656e-14,6.586920000000001e-15,-999.0
300,02:43:24.342,-00:03:34.318,2.96e+20,0.8,-999/-999,7.4717e-15,2.91384e-15,4.0207e-15,2.63425e-15,-999.0,2.88824e-15,2.70195e-15,-999.0,1.31286e-14,7.372700000000001e-15,-999.0
322,02:42:11.872,+00:01:51.044,2.87e+20,1.138,+0.42/-0.27,1.51659e-14,2.63264e-15,2.27252e-14,5.45373e-15,-999.0,1.4969e-14,5.13095e-15,-999.0,1.5160599999999998e-14,6.11214e-15,-999.0
323,02:42:14.028,-00:01:38.162,2.88e+20,0.064,+0.44/-0.28,4.02633e-14,8.7605e-15,6.7704400000000004e-15,2.78698e-15,-999.0,9.201229999999999e-15,4.29416e-15,-999.0,3.6267000000000003e-14,1.1091599999999999e-14,-999.0
324,02:42:47.917,-00:08:44.326,2.9e+20,0.8,-999/-999,1.0145e-14,2.90776e-15,1.8152e-15,1.5384600000000002e-15,-999.0,1.30846e-14,5.062600000000001e-15,-999.0,1.19041e-14,5.85235e-15,-999.0
325,02:43:25.597,-00:04:14.209,2.97e+20,1.0,+0.16/-0.14,6.98436e-14,6.032e-15,3.49224e-14,6.302e-15,-999.0,1.15573e-13,1.33641e-14,-999.0,6.909630000000001e-14,1.2468899999999999e-14,-999.0
326,02:43:30.957,-00:00:57.683,2.97e+20,0.8,-999/-999,1.3836000000000002e-14,3.52843e-15,4.46977e-15,2.5074300000000002e-15,-999.0,1.28286e-14,5.23384e-15,-999.0,1.94453e-14,7.93334e-15,-999.0
328,02:42:08.854,+00:02:04.351,2.87e+20,0.8959999999999999,+0.30/-0.22,2.97524e-14,4.42266e-15,1.3905000000000002e-14,4.0462200000000005e-15,-999.0,3.9102e-14,8.1621e-15,-999.0,2.9131400000000005e-14,8.47697e-15,-999.0
329,02:42:07.310,+00:00:40.083,2.87e+20,1.0190000000000001,+0.25/-0.19,3.74417e-14,4.4948e-15,4.37487e-14,7.32221e-15,-999.0,3.11496e-14,7.39368e-15,-999.0,3.70527e-14,9.513949999999999e-15,-999.0
331,02:43:21.601,-00:07:42.129,2.96e+20,1.109,+0.41/-0.27,2.01449e-14,3.5515099999999996e-15,2.14232e-14,5.90062e-15,-999.0,2.8258999999999998e-14,7.783419999999999e-15,-999.0,2.0137e-14,7.92363e-15,-999.0
332,02:42:00.997,+00:00:20.624,2.87e+20,0.821,+0.10/-0.09,2.37627e-13,1.3077700000000002e-14,1.51819e-13,1.34314e-14,-999.0,1.9618599999999998e-13,1.8150900000000002e-14,-999.0,2.30679e-13,2.44343e-14,-999.0
333,02:42:51.028,-00:11:13.444,2.9e+20,0.324,+0.29/-0.21,6.440560000000001e-14,1.0313600000000001e-14,1.75037e-14,4.84936e-15,-999.0,2.18346e-14,6.99238e-15,-999.0,5.95644e-14,1.45282e-14,-999.0
307,02:42:08.774,+00:02:01.575,2.87e+20,1.0090000000000001,+0.35/-0.24,2.7310200000000004e-14,4.33314e-15,6.80764e-15,3.24137e-15,-999.0,5.56621e-14,1.07976e-14,-999.0,2.7036e-14,9.298229999999999e-15,-999.0
334,02:41:57.530,+00:09:41.105,2.88e+20,0.8,-999/-999,1.96069e-12,5.1999599999999996e-14,2.20928e-12,7.078860000000001e-14,-999.0,1.36673e-12,6.50335e-14,-999.0,2.87918e-12,-1.8305399999999999e-10,3.56031e-11
350,02:43:16.586,-00:07:27.771,2.96e+20,0.8,-999/-999,2.0949000000000002e-14,5.06088e-15,1.01458e-14,4.45644e-15,-999.0,2.91526e-14,9.17242e-15,-999.0,7.361920000000001e-15,5.82055e-15,-999.0
389,02:43:55.870,+00:42:55.399,3.34e+20,0.705,+0.05/-0.06,8.82968e-13,3.86804e-14,5.69998e-13,-5.49016e-11,1.83388e-11,1.00407e-12,5.73289e-14,-999.0,1.23378e-12,7.96542e-14,-999.0
374,02:43:38.247,+00:44:33.774,3.33e+20,1.2429999999999999,+0.44/-0.27,2.1053099999999997e-14,3.67205e-15,2.79245e-14,7.73315e-15,-999.0,3.8488e-14,1.02223e-14,-999.0,2.1218099999999998e-14,8.913790000000001e-15,-999.0
357,02:44:16.160,+00:44:40.960,3.36e+20,0.8,-999/-999,2.81813e-14,8.082880000000001e-15,1.26266e-14,-1.32623e-11,3.37493e-11,3.88655e-14,1.44781e-14,-999.0,3.91086e-14,1.77315e-14,-999.0
358,02:44:00.601,+00:47:26.760,3.36e+20,0.8,-999/-999,1.7829e-14,6.528480000000001e-15,8.36841e-15,5.65212e-15,-999.0,1.75645e-14,9.730670000000001e-15,-999.0,1.7677599999999997e-14,1.1939700000000001e-14,-999.0
379,02:43:36.903,+00:31:30.610,3.16e+20,1.341,+0.18/-0.14,1.3531300000000002e-13,1.10742e-14,1.87208e-13,2.65622e-14,-999.0,3.31227e-13,3.7959e-14,-999.0,1.37655e-13,2.8189999999999998e-14,-999.0
