RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;EXPOSURE_TIME;nufnu_3keV(erg.s-1.cm-2);nufnu_error_3keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
00:09:11.631;-00:36:57.360;3.25E+20;0.8;-999/-999;23126.7;8.27654e-14;7.69065e-15;9.25047e-15;3.43032e-15;-9.990E+02;1.82478e-14;5.6866e-15;-9.990E+02;2.71806e-13;2.75041e-14;-9.990E+02
00:09:28.212;-00:39:49.586;3.26E+20;0.8;-999/-999;24716.5;1.20968e-14;3.35712e-15;1.99158e-15;1.84591e-15;-9.990E+02;1.1221e-14;5.19843e-15;-9.990E+02;2.54341e-14;9.7056e-15;-9.990E+02
00:09:09.367;-00:36:57.698;3.25E+20;0.8;-999/-999;24136.7;1.18268e-14;3.35592e-15;9.734e-15;4.12398e-15;-9.990E+02;5.48682e-15;3.67096e-15;-9.990E+02;1.65801e-14;7.856e-15;-9.990E+02
00:09:48.736;-00:34:55.387;3.26E+20;0.8;-999/-999;25953.6;2.19751e-14;4.47616e-15;9.95159e-15;3.98013e-15;-9.990E+02;2.56924e-14;7.68169e-15;-9.990E+02;2.47115e-14;9.40904e-15;-9.990E+02
00:09:04.333;-00:43:33.332;3.26E+20;0.8;-999/-999;24508.4;3.17248e-14;5.17556e-15;1.36784e-14;4.60084e-15;-9.990E+02;3.85333e-14;9.11955e-15;-9.990E+02;3.49348e-14;1.05198e-14;-9.990E+02
00:09:53.175;-00:42:13.965;3.27E+20;0.8;-999/-999;21720.8;2.19115e-14;4.61736e-15;9.92902e-15;4.18358e-15;-9.990E+02;2.32903e-14;7.60405e-15;-9.990E+02;2.81522e-14;1.03798e-14;-9.990E+02
00:09:02.329;-00:44:59.412;3.27E+20;0.8;-999/-999;24556.6;2.11559e-14;4.47744e-15;1.27815e-14;4.59179e-15;-9.990E+02;2.09887e-14;7.10805e-15;-9.990E+02;2.26522e-14;9.11804e-15;-9.990E+02
00:08:44.801;-00:44:45.025;3.25E+20;0.8;-999/-999;20235.9;1.52694e-14;4.33473e-15;3.95183e-15;3.03286e-15;-9.990E+02;1.66995e-14;7.2884e-15;-9.990E+02;2.52395e-14;1.10157e-14;-9.990E+02
00:08:42.712;-00:44:04.099;3.24E+20;0.8;-999/-999;19997.9;2.94097e-14;5.73098e-15;3.54917e-15;2.67136e-15;-9.990E+02;2.50161e-14;8.42192e-15;-9.990E+02;6.80445e-14;1.70812e-14;-9.990E+02
00:08:52.062;-00:27:39.406;3.23E+20;0.695;+0.25/-0.19;15999.2;6.53345e-14;8.80846e-15;3.27293e-14;7.98456e-15;-9.990E+02;5.95303e-14;1.29384e-14;-9.990E+02;7.33602e-14;1.78968e-14;-9.990E+02
21:42:37.706;+00:28:11.462;4.37E+20;0.8;-999/-999;2822.2;5.88329e-14;2.02972e-14;4.46763e-14;2.40861e-14;-9.990E+02;0;-5.05766e-11;1.93702e-13;1.31524e-13;6.14139e-14;-9.990E+02
21:41:56.963;+00:20:38.445;4.38E+20;0.8;-999/-999;2346.2;6.69122e-14;2.32032e-14;1.27102e-13;4.40752e-14;-9.990E+02;0;-5.77789e-11;5.51033e-13;1.49514e-13;-8.6316e-11;8.23189e-13
21:42:43.973;+00:36:51.541;4.37E+20;0.8;-999/-999;3021.1;7.88256e-14;2.46466e-14;2.99494e-14;2.03452e-14;-9.990E+02;7.86306e-14;4.00926e-14;-9.990E+02;1.1748e-13;5.99015e-14;-9.990E+02
21:42:25.126;+00:16:39.889;4.35E+20;0.8;-999/-999;2913.8;5.49278e-14;2.17335e-14;6.25009e-14;3.22674e-14;-9.990E+02;2.7408e-14;2.35731e-14;-9.990E+02;4.09581e-14;3.52273e-14;-9.990E+02
03:50:00.714;-01:27:55.977;9.37E+20;0.8;-999/-999;7599.1;4.46908e-14;1.14464e-14;9.45485e-15;7.99165e-15;-9.990E+02;2.81796e-14;1.38175e-14;-9.990E+02;9.33663e-14;2.96322e-14;-9.990E+02
03:50:10.081;-01:21:29.321;9.69E+20;0.8;-999/-999;7756.8;2.48522e-14;8.85789e-15;1.17176e-14;9.24019e-15;-9.990E+02;3.43559e-14;1.57209e-14;-9.990E+02;1.62042e-14;1.27782e-14;-9.990E+02
03:49:42.113;-01:26:32.216;9.35E+20;0.8;-999/-999;8109.5;4.00265e-14;1.09435e-14;2.0683e-14;1.15677e-14;-9.990E+02;5.14153e-14;1.81736e-14;-9.990E+02;2.92011e-14;1.63317e-14;-9.990E+02
03:49:40.526;-01:27:17.665;9.34E+20;0.8;-999/-999;7827.8;4.66145e-14;1.17697e-14;2.40805e-14;1.29323e-14;-9.990E+02;3.59294e-14;1.5837e-14;-9.990E+02;6.80475e-14;2.59996e-14;-9.990E+02
03:50:16.257;-01:31:21.233;9.35E+20;0.8;-999/-999;7658.9;4.9428e-13;3.48201e-14;1.00986e-12;7.53828e-14;-9.990E+02;1.38794e-13;2.77627e-14;-9.990E+02;7.21317e-13;-1.14213e-10;7.65957e-14
03:49:32.781;-01:23:08.839;9.38E+20;0.8;-999/-999;7683.1;3.28044e-14;1.04536e-14;2.29159e-14;1.298e-14;-9.990E+02;3.03311e-14;1.49009e-14;-9.990E+02;3.2295e-14;1.82925e-14;-9.990E+02
03:49:32.257;-01:28:02.644;9.31E+20;0.8;-999/-999;7961.1;1.89338e-14;7.9512e-15;1.09886e-14;9.3578e-15;-9.990E+02;2.18978e-14;1.31026e-14;-9.990E+02;1.55524e-14;1.32443e-14;-9.990E+02
03:50:16.003;-01:33:51.535;9.31E+20;0.8;-999/-999;7660.2;2.75807e-14;9.77335e-15;1.60079e-14;-2.26695e-11;1.05655e-13;3.19039e-14;1.59769e-14;-9.990E+02;4.5318e-14;2.26944e-14;-9.990E+02
03:50:39.105;-01:21:13.109;9.86E+20;1.779;+0.27/-0.21;2586.3;1.38697e-13;1.38628e-14;3.81143e-13;6.20678e-14;-9.990E+02;3.5182e-13;5.08028e-14;-9.990E+02;9.89366e-14;2.8558e-14;-9.990E+02
03:49:19.116;-01:27:11.403;9.30E+20;0.8;-999/-999;6300.1;2.1993e-13;2.64976e-14;4.35887e-13;5.78876e-14;-9.990E+02;7.44921e-14;2.34436e-14;-9.990E+02;9.04165e-14;-8.69871e-11;1.16382e-13
03:50:18.798;-01:35:48.874;9.31E+20;0.8;-999/-999;7620.4;3.81492e-14;1.19268e-14;7.0847e-14;2.49234e-14;-9.990E+02;1.29149e-14;-2.75657e-11;1.16617e-13;2.50678e-14;1.74195e-14;-9.990E+02
03:49:22.510;-01:30:57.311;9.26E+20;0.8;-999/-999;7352.0;4.479e-14;1.29059e-14;5.19137e-14;2.09342e-14;-9.990E+02;1.72852e-14;1.19499e-14;-9.990E+02;4.91194e-14;2.43148e-14;-9.990E+02
03:49:40.848;-01:37:38.504;9.21E+20;0.775;+0.19/-0.16;6378.3;3.53325e-13;3.52989e-14;2.48066e-13;4.55376e-14;-9.990E+02;2.86498e-13;4.88937e-14;-9.990E+02;3.83666e-13;6.57432e-14;-9.990E+02
03:50:23.917;-01:38:22.029;9.32E+20;0.8;-999/-999;5287.0;7.6118e-14;1.82259e-14;7.06988e-14;2.64591e-14;-9.990E+02;3.52158e-14;1.87079e-14;-9.990E+02;1.00001e-13;3.74254e-14;-9.990E+02
23:22:45.692;-00:51:08.490;3.93E+20;0.8;-999/-999;3645.2;4.5339e-14;1.4298e-14;3.38138e-14;1.67497e-14;-9.990E+02;4.56383e-14;2.2607e-14;-9.990E+02;3.42322e-14;2.42896e-14;-9.990E+02
23:23:00.047;-00:53:59.121;3.98E+20;1.004;+0.18/-0.15;4051.6;3.44224e-13;3.24513e-14;3.83122e-13;5.232e-14;-9.990E+02;2.91356e-13;5.03923e-14;-9.990E+02;3.39979e-13;6.49982e-14;-9.990E+02
23:22:13.817;-00:53:38.484;3.84E+20;0.8;-999/-999;4548.1;2.76728e-14;1.18333e-14;4.11048e-14;1.90384e-14;-9.990E+02;2.00611e-14;-2.97898e-11;9.20783e-14;2.09508e-14;1.97095e-14;-9.990E+02
23:22:09.712;-00:46:54.008;3.80E+20;0.8;-999/-999;4431.6;4.76688e-14;1.70856e-14;5.88739e-14;2.43597e-14;-9.990E+02;3.45804e-14;-4.30549e-11;2.64865e-13;6.02261e-14;3.68642e-14;-9.990E+02
02:13:59.612;+00:42:25.142;2.91E+20;0.8;-999/-999;803.5;5.33391e-13;9.53718e-14;4.50821e-13;1.16873e-13;-9.990E+02;4.33123e-13;1.38677e-13;-9.990E+02;4.37748e-13;1.68999e-13;-9.990E+02
02:17:04.592;+01:14:38.549;3.16E+20;0.906;+0.11/-0.10;9251.1;2.51222e-13;1.52796e-14;1.6893e-13;1.7779e-14;-9.990E+02;2.90385e-13;2.73856e-14;-9.990E+02;2.58326e-13;3.14202e-14;-9.990E+02
02:16:47.416;+01:12:45.061;3.16E+20;1.994;+0.09/-0.08;9749.9;2.51162e-13;7.61208e-15;1.38775e-12;5.16683e-14;-9.990E+02;5.69614e-13;3.44725e-14;-9.990E+02;1.64211e-13;1.92892e-14;-9.990E+02
02:16:58.339;+01:09:31.908;3.15E+20;0.8;-999/-999;10393.3;4.59052e-14;7.6648e-15;4.13759e-14;9.78753e-15;-9.990E+02;4.89227e-14;1.26565e-14;-9.990E+02;1.47983e-14;8.64716e-15;-9.990E+02
02:17:16.235;+01:19:08.358;3.17E+20;0.8;-999/-999;10073.3;4.9449e-14;7.66975e-15;3.96522e-14;9.22617e-15;-9.990E+02;5.61702e-14;1.30696e-14;-9.990E+02;2.12467e-14;9.88207e-15;-9.990E+02
02:17:25.014;+01:17:32.780;3.16E+20;0.8;-999/-999;10397.3;5.38541e-14;8.08578e-15;6.17714e-14;1.15699e-14;-9.990E+02;2.50279e-14;8.76314e-15;-9.990E+02;3.78617e-14;1.32567e-14;-9.990E+02
02:16:53.269;+01:08:35.646;3.15E+20;0.738;+0.24/-0.18;10242.3;7.20097e-14;9.52315e-15;5.01912e-14;9.93904e-15;-9.990E+02;5.17885e-14;1.20267e-14;-9.990E+02;7.9235e-14;1.84005e-14;-9.990E+02
02:17:25.452;+01:19:19.435;3.16E+20;0.8;-999/-999;10405.2;7.43892e-14;9.47988e-15;5.21676e-14;1.05416e-14;-9.990E+02;1.05664e-13;1.79717e-14;-9.990E+02;1.59846e-14;8.55568e-15;-9.990E+02
02:17:31.091;+01:13:21.948;3.16E+20;0.8;-999/-999;10405.3;3.09908e-14;6.41286e-15;2.79568e-14;8.21356e-15;-9.990E+02;1.32071e-14;6.65343e-15;-9.990E+02;3.99534e-14;1.43781e-14;-9.990E+02
02:16:33.680;+01:12:39.965;3.17E+20;0.8;-999/-999;9375.7;3.77073e-14;7.11195e-15;5.83209e-14;1.19032e-14;-9.990E+02;1.37681e-14;6.78961e-15;-9.990E+02;4.86017e-14;-2.74682e-11;1.37799e-13
02:16:42.228;+01:20:28.125;3.17E+20;0.8;-999/-999;10392.2;3.45278e-14;6.83305e-15;2.49235e-14;7.75683e-15;-9.990E+02;5.29269e-14;1.354e-14;-9.990E+02;4.44882e-14;-2.63899e-11;8.83618e-14
02:16:34.379;+01:10:50.982;3.17E+20;0.8;-999/-999;9350.4;4.72038e-14;7.94865e-15;2.12879e-14;7.25111e-15;-9.990E+02;1.50761e-14;7.30284e-15;-9.990E+02;1.14078e-13;2.45138e-14;-9.990E+02
02:17:17.703;+01:07:22.465;3.15E+20;0.8;-999/-999;7221.8;5.74999e-14;8.91904e-15;8.29528e-14;1.4209e-14;-9.990E+02;1.83754e-14;-2.27831e-11;1.94551e-13;4.45027e-14;1.52457e-14;-9.990E+02
02:17:07.137;+01:05:03.256;3.13E+20;0.604;+0.17/-0.15;7876.5;1.53348e-13;1.50595e-14;9.10825e-14;1.41625e-14;-9.990E+02;9.13907e-14;1.74966e-14;-9.990E+02;1.78803e-13;3.05597e-14;-9.990E+02
02:17:38.531;+01:10:25.635;3.15E+20;0.8;-999/-999;7163.7;9.50575e-14;1.14275e-14;1.71357e-13;2.06e-14;-9.990E+02;6.48146e-14;-2.91897e-11;2.00537e-13;1.22537e-13;-4.41631e-11;3.03405e-13
02:17:31.928;+01:07:44.138;3.15E+20;0.072;+0.27/-0.20;7867.9;1.11054e-13;1.56629e-14;1.0745e-14;4.92523e-15;-9.990E+02;7.65178e-14;1.77617e-14;-9.990E+02;1.6095e-13;3.32999e-14;-9.990E+02
02:16:58.536;+01:04:33.921;3.13E+20;0.8;-999/-999;6680.0;7.94896e-14;1.08623e-14;1.43174e-13;1.95647e-14;-9.990E+02;8.13296e-14;-2.77582e-11;1.49158e-13;1.53802e-13;-4.20059e-11;2.25717e-13
02:17:59.882;+01:19:17.329;3.15E+20;0.769;+0.05/-0.04;2066.0;2.44553e-12;6.71771e-14;1.52537e-12;7.039e-14;-9.990E+02;2.18345e-12;1.00742e-13;-9.990E+02;2.65742e-12;1.39366e-13;-9.990E+02
23:22:45.692;-00:51:08.490;3.93E+20;0.8;-999/-999;3645.2;4.5339e-14;1.4298e-14;3.38138e-14;1.67497e-14;-9.990E+02;4.56383e-14;2.2607e-14;-9.990E+02;3.42322e-14;2.42896e-14;-9.990E+02
23:23:00.047;-00:53:59.121;3.98E+20;1.004;+0.18/-0.15;4051.6;3.44224e-13;3.24513e-14;3.83122e-13;5.232e-14;-9.990E+02;2.91356e-13;5.03923e-14;-9.990E+02;3.39979e-13;6.49982e-14;-9.990E+02
23:22:13.817;-00:53:38.484;3.84E+20;0.8;-999/-999;4548.1;2.76728e-14;1.18333e-14;4.11048e-14;1.90384e-14;-9.990E+02;2.00611e-14;-2.97898e-11;9.20783e-14;2.09508e-14;1.97095e-14;-9.990E+02
23:22:09.712;-00:46:54.008;3.80E+20;0.8;-999/-999;4431.6;4.76688e-14;1.70856e-14;5.88739e-14;2.43597e-14;-9.990E+02;3.45804e-14;-4.30549e-11;2.64865e-13;6.02261e-14;3.68642e-14;-9.990E+02
01:33:52.535;+01:13:43.999;2.56E+20;0.8;-999/-999;1908.5;3.79336e-13;5.7351e-14;2.8992e-13;6.5976e-14;-9.990E+02;2.99163e-13;8.10625e-14;-9.990E+02;3.90323e-13;1.15153e-13;-9.990E+02
01:33:48.007;+01:06:38.237;2.56E+20;0.8;-999/-999;2011.6;5.95221e-14;2.4579e-14;6.276e-14;3.2736e-14;-9.990E+02;4.69532e-14;-6.36186e-11;2.03771e-13;9.39318e-14;6.16697e-14;-9.990E+02
23:01:42.562;-01:06:02.555;4.32E+20;0.8;-999/-999;4686.0;4.98085e-14;1.4475e-14;2.8329e-14;1.48885e-14;-9.990E+02;4.97163e-14;2.27119e-14;-9.990E+02;5.57923e-14;2.9322e-14;-9.990E+02
23:01:30.622;-01:09:56.907;4.34E+20;0.8;-999/-999;4875.6;4.95063e-14;1.4484e-14;5.63033e-14;2.11261e-14;-9.990E+02;2.47089e-14;1.66786e-14;-9.990E+02;3.6928e-14;2.49265e-14;-9.990E+02
23:01:28.799;-01:10:31.676;4.34E+20;0.8;-999/-999;4872.4;4.00772e-14;1.33253e-14;7.59957e-14;2.52678e-14;-9.990E+02;1.99963e-14;-3.32163e-11;9.42531e-14;2.98848e-14;-4.96424e-11;1.40863e-13
23:01:21.709;-01:03:17.142;4.31E+20;0.8;-999/-999;4874.8;2.95353e-14;1.18662e-14;5.59316e-14;-2.24494e-11;7.39086e-14;5.89954e-14;2.53937e-14;-9.990E+02;2.20465e-14;1.92974e-14;-9.990E+02
23:02:12.401;-01:12:15.399;4.31E+20;0.8;-999/-999;4633.2;2.92459e-14;1.21556e-14;4.42849e-14;1.99501e-14;-9.990E+02;5.84174e-14;-3.03178e-11;9.65313e-14;2.1825e-14;1.96593e-14;-9.990E+02
23:02:08.309;-00:58:13.168;4.27E+20;0.8;-999/-999;4470.3;3.12185e-14;1.25741e-14;2.36161e-14;1.45801e-14;-9.990E+02;3.12099e-14;1.92683e-14;-9.990E+02;2.33306e-14;2.03603e-14;-9.990E+02
23:01:26.950;-00:54:51.448;4.26E+20;0.8;-999/-999;3926.7;6.20397e-14;1.87824e-14;1.17243e-13;3.54952e-14;-9.990E+02;6.20284e-14;-4.69004e-11;1.70777e-13;4.63795e-14;-7.01525e-11;2.55444e-13
02:42:40.037;-00:23:01.316;2.92E+20;0.860;+0.07/-0.06;17302.5;5.29057e-13;2.10256e-14;3.48193e-13;2.39789e-14;-9.990E+02;5.61839e-13;3.5358e-14;-9.990E+02;5.53009e-13;4.40074e-14;-9.990E+02
02:42:35.977;-00:19:05.679;2.91E+20;0.8;-999/-999;17279.8;3.65868e-14;6.49634e-15;1.5066e-14;5.60814e-15;-9.990E+02;4.7043e-14;1.18496e-14;-9.990E+02;3.84128e-14;1.30737e-14;-9.990E+02
02:42:20.710;-00:20:57.485;2.91E+20;0.8;-999/-999;17760.4;4.31385e-14;6.911e-15;1.24149e-14;4.9324e-15;-9.990E+02;3.21875e-14;9.56495e-15;-9.990E+02;9.22597e-14;1.98962e-14;-9.990E+02
02:42:21.017;-00:17:49.772;2.90E+20;0.8;-999/-999;18649.4;1.42049e-14;4.1454e-15;3.89606e-15;2.82162e-15;-9.990E+02;2.52846e-14;8.91372e-15;-9.990E+02;8.51985e-15;6.17029e-15;-9.990E+02
02:42:56.913;-00:20:15.976;2.92E+20;0.8;-999/-999;17999.5;1.02057e-14;3.73329e-15;3.03576e-15;2.73465e-15;-9.990E+02;2.18576e-14;8.61013e-15;-9.990E+02;6.11663e-15;-1.45344e-11;4.37218e-14
02:42:52.908;-00:18:10.444;2.91E+20;0.8;-999/-999;18801.6;1.54945e-14;4.42304e-15;9.21372e-15;4.46629e-15;-9.990E+02;1.32744e-14;6.43466e-15;-9.990E+02;2.01333e-14;9.75948e-15;-9.990E+02
02:42:42.165;-00:28:11.649;2.93E+20;0.8;-999/-999;18131.2;1.00351e-14;3.73464e-15;6.72114e-15;4.05837e-15;-9.990E+02;9.67016e-15;5.83906e-15;-9.990E+02;9.77601e-15;7.27542e-15;-9.990E+02
02:42:56.800;-00:15:58.001;2.91E+20;0.8;-999/-999;18504.7;2.07054e-14;5.11414e-15;1.23088e-14;5.31219e-15;-9.990E+02;2.06826e-14;8.23964e-15;-9.990E+02;2.24129e-14;1.04169e-14;-9.990E+02
02:43:06.537;-00:25:30.887;2.94E+20;0.8;-999/-999;18980.2;3.41774e-14;6.36502e-15;2.74886e-14;7.63601e-15;-9.990E+02;3.07385e-14;9.81014e-15;-9.990E+02;2.66285e-14;1.0978e-14;-9.990E+02
02:43:08.128;-00:23:38.094;2.94E+20;-0.422;+0.15/-0.13;18839.3;2.76101e-13;2.22264e-14;5.93339e-15;2.92909e-15;-9.990E+02;1.36274e-13;2.00261e-14;-9.990E+02;4.90365e-13;5.06168e-14;-9.990E+02
02:42:31.149;-00:12:24.405;2.90E+20;0.8;-999/-999;14585.0;2.12244e-14;5.5272e-15;2.52344e-14;8.13712e-15;-9.990E+02;1.21183e-14;6.76789e-15;-9.990E+02;9.19346e-15;7.1834e-15;-9.990E+02
02:41:58.630;-00:18:32.252;2.90E+20;0.8;-999/-999;12758.8;2.09619e-14;5.5272e-15;1.06827e-14;5.23664e-15;-9.990E+02;7.6987e-15;5.32905e-15;-9.990E+02;4.67272e-14;1.61667e-14;-9.990E+02
02:43:00.384;-00:30:29.548;2.95E+20;0.8;-999/-999;18010.7;3.47132e-14;6.50527e-15;2.58523e-14;7.61714e-15;-9.990E+02;2.2285e-14;8.35378e-15;-9.990E+02;4.50545e-14;1.48475e-14;-9.990E+02
02:06:13.515;-01:14:39.560;2.53E+20;0.8;-999/-999;1097.9;1.98204e-13;5.4564e-14;8.69886e-14;4.875e-14;-9.990E+02;3.85533e-13;1.23477e-13;-9.990E+02;0;-2.15217e-10;1.2899e-12
03:23:43.627;-01:11:47.838;5.68E+20;0.8;-999/-999;7902.1;1.77306e-13;1.96001e-14;2.03233e-13;3.05666e-14;-9.990E+02;1.67466e-13;3.18226e-14;-9.990E+02;2.59913e-14;1.44625e-14;-9.990E+02
03:23:50.381;-01:12:04.021;5.69E+20;0.8;-999/-999;7711.1;3.95725e-14;1.04059e-14;1.44377e-14;8.9464e-15;-9.990E+02;4.38093e-14;1.69839e-14;-9.990E+02;5.1648e-14;2.2571e-14;-9.990E+02
03:23:56.695;-01:08:29.477;5.73E+20;0.766;+0.07/-0.07;7646.8;1.2347e-12;5.26592e-14;7.85899e-13;5.68362e-14;-9.990E+02;1.06836e-12;7.30537e-14;-9.990E+02;1.34306e-12;1.03173e-13;-9.990E+02
03:23:16.062;-01:06:02.172;5.65E+20;0.8;-999/-999;8205.2;1.58624e-14;6.7788e-15;1.0406e-14;-1.35649e-11;4.20584e-14;2.31822e-14;1.27546e-14;-9.990E+02;2.27912e-14;1.54142e-14;-9.990E+02
03:23:50.391;-01:03:34.730;5.76E+20;0.8;-999/-999;8133.2;2.07927e-14;7.85772e-15;1.67313e-14;1.0006e-14;-9.990E+02;1.01105e-14;8.46766e-15;-9.990E+02;2.97894e-14;1.78152e-14;-9.990E+02
03:23:49.444;-01:02:04.907;5.77E+20;0.8;-999/-999;7759.5;3.3646e-14;9.82475e-15;3.38934e-14;1.44367e-14;-9.990E+02;2.04621e-14;1.24235e-14;-9.990E+02;3.01364e-14;1.82973e-14;-9.990E+02
03:24:05.911;-01:12:27.743;5.71E+20;0.8;-999/-999;7904.8;3.26698e-14;9.8085e-15;3.27824e-14;1.39492e-14;-9.990E+02;2.65007e-14;1.36783e-14;-9.990E+02;1.95297e-14;1.42955e-14;-9.990E+02
03:23:49.997;-01:00:56.274;5.79E+20;0.8;-999/-999;6929.3;6.32032e-14;1.33091e-14;5.3043e-14;1.69793e-14;-9.990E+02;6.40079e-14;2.04891e-14;-9.990E+02;3.7705e-14;1.90555e-14;-9.990E+02
03:23:53.061;-01:16:46.967;5.66E+20;0.8;-999/-999;7625.2;3.52742e-14;1.03969e-14;4.70995e-14;1.7291e-14;-9.990E+02;1.43239e-14;1.06383e-14;-9.990E+02;2.11192e-14;1.56851e-14;-9.990E+02
03:22:56.447;-01:08:11.321;5.57E+20;0.8;-999/-999;6007.9;3.70465e-14;1.09712e-14;2.9591e-14;1.4335e-14;-9.990E+02;3.61676e-14;1.75209e-14;-9.990E+02;2.66743e-14;1.83186e-14;-9.990E+02
03:22:56.840;-01:15:57.641;5.33E+20;0.8;-999/-999;5560.9;6.09347e-14;1.44763e-14;4.51584e-14;1.75236e-14;-9.990E+02;5.59825e-14;2.17239e-14;-9.990E+02;5.5232e-14;2.62366e-14;-9.990E+02
03:24:32.316;-01:12:03.537;5.75E+20;1.022;+0.15/-0.12;1970.4;3.86033e-13;3.7797e-14;3.676e-13;-9.5883e-11;2.15313e-12;7.36869e-13;8.5914e-14;-9.990E+02;5.19779e-13;8.52397e-14;-9.990E+02
02:14:08.783;-00:17:56.323;2.73E+20;0.8;-999/-999;10194.1;1.73773e-14;5.76954e-15;2.19692e-14;8.70205e-15;-9.990E+02;6.40672e-15;5.7898e-15;-9.990E+02;9.73521e-15;8.79779e-15;-9.990E+02
02:14:13.443;-00:11:21.155;2.73E+20;0.8;-999/-999;10057.3;1.38057e-14;5.35743e-15;8.1451e-15;5.50141e-15;-9.990E+02;1.18739e-14;8.01992e-15;-9.990E+02;1.80427e-14;1.21865e-14;-9.990E+02
02:14:27.390;-00:18:18.650;2.75E+20;0.8;-999/-999;10570.4;5.28534e-14;9.75966e-15;3.51257e-14;1.07764e-14;-9.990E+02;2.84094e-14;1.16212e-14;-9.990E+02;8.63094e-14;2.50092e-14;-9.990E+02
02:13:42.822;-00:08:46.611;2.70E+20;0.8;-999/-999;10265.7;2.62914e-14;7.27266e-15;4.22679e-15;3.92592e-15;-9.990E+02;6.174e-15;5.73452e-15;-9.990E+02;8.44713e-14;2.58478e-14;-9.990E+02
02:13:44.998;-00:21:03.410;2.66E+20;0.8;-999/-999;10845.6;1.64299e-14;5.89229e-15;2.90014e-14;1.04008e-14;-9.990E+02;3.86133e-15;-1.52186e-11;5.60424e-14;5.28455e-14;-2.31421e-11;8.52208e-14
02:13:32.179;-00:08:39.622;2.69E+20;0.8;-999/-999;10822.7;4.50088e-14;9.6026e-15;2.48511e-14;9.87499e-15;-9.990E+02;5.0889e-14;1.69146e-14;-9.990E+02;4.42012e-14;1.9539e-14;-9.990E+02
22:47:30.098;+00:00:05.955;6.03E+20;1.015;+0.13/-0.11;21855.3;1.44851e-13;9.85292e-15;1.2296e-13;1.45029e-14;-9.990E+02;1.72079e-13;1.79684e-14;-9.990E+02;1.42308e-13;1.96304e-14;-9.990E+02
22:47:21.548;+00:05:05.503;6.07E+20;0.8;-999/-999;22426.3;1.24132e-14;3.65856e-15;1.26466e-14;5.3991e-15;-9.990E+02;1.26117e-14;-8.8455e-12;1.98489e-14;2.20481e-14;9.41283e-15;-9.990E+02
22:47:02.974;+00:00:24.230;5.92E+20;0.8;-999/-999;22579.3;3.18628e-14;5.6166e-15;1.38256e-14;5.26337e-15;-9.990E+02;4.13879e-14;9.96403e-15;-9.990E+02;2.84104e-14;9.8654e-15;-9.990E+02
22:47:10.159;-00:03:35.732;5.90E+20;0.8;-999/-999;22580.5;1.31077e-14;3.79275e-15;1.32598e-14;5.43715e-15;-9.990E+02;1.13568e-14;5.36734e-15;-9.990E+02;6.68149e-15;5.07609e-15;-9.990E+02
22:47:39.283;-00:04:14.122;6.01E+20;0.8;-999/-999;21981.4;1.60104e-14;4.26132e-15;1.77393e-14;6.44727e-15;-9.990E+02;1.0568e-14;5.52178e-15;-9.990E+02;1.03542e-14;6.34685e-15;-9.990E+02
22:47:32.286;+00:07:29.011;6.15E+20;0.8;-999/-999;17594.6;1.75391e-14;4.43062e-15;7.97481e-15;4.34819e-15;-9.990E+02;9.42619e-15;5.13954e-15;-9.990E+02;3.45633e-14;1.1624e-14;-9.990E+02
22:47:10.186;-00:05:06.407;5.88E+20;0.8;-999/-999;22247.4;3.32373e-14;5.91357e-15;8.76541e-15;4.29839e-15;-9.990E+02;4.90965e-14;1.12142e-14;-9.990E+02;3.0959e-14;1.08882e-14;-9.990E+02
22:47:51.358;-00:02:08.988;6.10E+20;0.8;-999/-999;22894.7;1.13375e-14;3.66168e-15;1.1571e-14;5.41662e-15;-9.990E+02;2.74204e-15;2.8782e-15;-9.990E+02;1.61024e-14;8.44927e-15;-9.990E+02
22:46:50.173;+00:02:00.690;5.88E+20;-0.273;+0.22/-0.17;19030.4;3.43618e-14;8.1873e-15;1.54831e-14;-7.37044e-12;2.04258e-14;5.43529e-15;-1.29387e-11;3.58572e-14;9.1856e-14;2.18863e-14;-9.990E+02
22:46:58.284;-00:04:09.643;5.84E+20;0.777;+0.16/-0.14;20883.2;1.2093e-13;1.04781e-14;6.50581e-14;1.07103e-14;-9.990E+02;1.21621e-13;1.63047e-14;-9.990E+02;1.31164e-13;2.05297e-14;-9.990E+02
22:48:01.643;-00:00:05.958;6.18E+20;0.864;+0.26/-0.20;17091.7;6.16325e-14;8.008e-15;2.56364e-14;7.67946e-15;-9.990E+02;8.14659e-14;1.47866e-14;-9.990E+02;6.43672e-14;1.57111e-14;-9.990E+02
22:48:00.489;+00:03:56.345;6.24E+20;0.8;-999/-999;16181.3;3.47849e-14;6.27997e-15;4.39091e-14;1.00453e-14;-9.990E+02;2.58283e-14;8.46777e-15;-9.990E+02;9.4642e-15;6.20834e-15;-9.990E+02
